song,event_idx,lyric,interval_pitch,consonant,vowel,special
15,33,さ,-1.0,s,a,None
15,34,が,1.0,g,a,None
15,35,い,0.0,None,i,None
15,36,ち,2.0,ch,i,None
15,37,ば,-5.0,b,a,None
15,38,ん,0.0,None,None,N
15,39,で,3.0,d,e,None
15,40,しょ,-1.0,sh,o,None
15,44,は,,w,a,None
15,45,あ,0.0,None,a,None
15,46,と,0.0,t,o,None
15,47,の,0.0,n,o,None
15,48,か,-2.0,k,a,None
15,49,が,-1.0,g,a,None
15,50,や,1.0,y,a,None
15,51,き,0.0,k,i,None
15,52,か,2.0,k,a,None
15,52,ん,,None,None,N
15,53,じ,5.0,j,i,None
15,54,た,-1.0,t,a,None
15,55,な,1.0,n,a,None
15,56,ら,-5.0,r,a,None
15,60,り,,r,i,None
15,61,そ,2.0,s,o,None
15,62,お,1.0,None,o,None
15,63,さ,-5.0,s,a,None
15,64,が,5.0,g,a,None
15,65,し,-1.0,sh,i,None
15,66,に,1.0,n,i,None
15,67,で,0.0,d,e,None
15,68,か,2.0,k,a,None
15,69,け,-5.0,k,e,None
15,70,よ,0.0,y,o,None
15,71,お,3.0,None,o,None
15,72,よ,-1.0,y,o,None
15,75,ふ,,f,u,None
15,76,え,-2.0,None,e,None
15,77,て,-1.0,t,e,None
15,78,い,1.0,None,i,None
15,79,く,2.0,k,u,None
15,80,お,0.0,None,o,None
15,81,も,5.0,m,o,None
15,82,い,-1.0,None,i,None
15,83,で,-2.0,d,e,None
15,84,ぜ,-2.0,z,e,None
15,85,ん,-2.0,None,None,N
15,86,ぶ,-1.0,b,u,None
15,89,ぱ,,p,a,None
15,90,き,2.0,k,i,None
15,91,ん,2.0,None,None,N
15,92,と,-4.0,t,o,None
15,93,は,2.0,w,a,None
15,94,ん,2.0,None,None,N
15,95,ぶ,0.0,b,u,None
15,96,ん,-2.0,None,None,N
15,97,こ,5.0,k,o,None
15,98,で,0.0,d,e,None
15,99,と,-1.0,t,o,None
15,100,も,1.0,m,o,None
15,101,だ,-4.0,d,a,None
15,102,ち,0.0,ch,i,None
15,105,こ,,k,o,None
15,106,ん,2.0,None,None,N
15,107,ぷ,2.0,p,u,None
15,108,り,-1.0,r,i,None
15,110,と,,t,o,None
15,111,し,2.0,sh,i,None
15,112,よ,0.0,y,o,None
15,116,め,,m,e,None
15,116,い,,None,i,None
15,117,き,3.0,k,i,None
15,117,っ,,None,None,cl
15,118,ど,5.0,d,o,None
15,119,き,0.0,k,i,None
15,120,ど,0.0,d,o,None
15,121,き,-7.0,k,i,None
15,122,す,-1.0,s,u,None
15,123,る,1.0,r,u,None
15,124,と,2.0,t,o,None
15,125,き,2.0,k,i,None
15,126,む,3.0,m,u,None
15,127,て,0.0,t,e,None
15,128,き,0.0,k,i,None
15,129,で,2.0,d,e,None
15,130,しょ,-2.0,sh,o,None
15,132,め,,m,e,None
15,132,い,,None,i,None
15,133,か,3.0,k,a,None
15,133,っ,,None,None,cl
15,134,き,5.0,k,i,None
15,135,ら,0.0,r,a,None
15,136,き,0.0,k,i,None
15,137,ら,-7.0,r,a,None
15,138,み,-1.0,m,i,None
15,139,ら,1.0,r,a,None
15,140,い,2.0,None,i,None
15,141,で,2.0,d,e,None
15,142,き,3.0,k,i,None
15,143,ま,0.0,m,a,None
15,144,り,0.0,r,i,None
15,145,で,2.0,d,e,None
15,146,しょ,-2.0,sh,o,None
15,148,ゆ,,y,u,None
15,149,め,2.0,m,e,None
15,150,わ,-2.0,w,a,None
15,151,も,-2.0,m,o,None
15,152,お,0.0,None,o,None
15,154,ゆ,,y,u,None
15,155,め,2.0,m,e,None
15,156,じゃ,-2.0,j,a,None
15,157,な,-2.0,n,a,None
15,158,い,0.0,None,i,None
15,160,だ,,d,a,None
15,161,れ,-1.0,r,e,None
15,162,だ,-2.0,d,a,None
15,162,っ,,None,None,cl
15,163,て,2.0,t,e,None
15,164,か,1.0,k,a,None
15,165,な,7.0,n,a,None
15,166,え,0.0,None,e,None
15,167,ら,-2.0,r,a,None
15,168,れ,-1.0,r,e,None
15,169,る,-2.0,r,u,None
15,171,れ,,r,e,None
15,172,でぃ,1.0,d,i,None
15,173,れ,-1.0,r,e,None
15,174,でぃ,1.0,d,i,None
15,176,とぅ,-1.0,t,u,None
15,177,ご,1.0,g,o,None
15,178,ぱ,-1.0,p,a,None
15,179,ら,1.0,r,a,None
15,210,あ,,None,a,None
15,211,こ,-1.0,k,o,None
15,212,が,1.0,g,a,None
15,213,れ,2.0,r,e,None
15,214,わ,-2.0,w,a,None
15,216,き,,k,i,None
15,216,っ,,None,None,cl
15,217,と,0.0,t,o,None
15,218,あ,5.0,None,a,None
15,219,す,-1.0,s,u,None
15,220,の,1.0,n,o,None
15,221,み,2.0,m,i,None
15,222,ち,5.0,ch,i,None
15,223,し,-2.0,sh,i,None
15,224,る,-1.0,r,u,None
15,225,べ,-4.0,b,e,None
15,228,り,,r,i,None
15,229,そ,0.0,s,o,None
15,230,お,2.0,None,o,None
15,231,の,2.0,n,o,None
15,232,じ,-2.0,j,i,None
15,233,ぶ,3.0,b,u,None
15,234,ん,-1.0,None,None,N
15,235,が,-4.0,g,a,None
15,236,そ,2.0,s,o,None
15,237,こ,2.0,k,o,None
15,238,で,0.0,d,e,None
15,239,ま,-7.0,m,a,None
15,240,あ,8.0,None,a,None
15,242,て,2.0,t,e,None
15,243,る,-3.0,r,u,None
15,245,た,,t,a,None
15,246,め,-1.0,m,e,None
15,247,ら,1.0,r,a,None
15,248,わ,7.0,w,a,None
15,249,ず,0.0,z,u,None
15,250,ま,-2.0,m,a,None
15,251,え,-1.0,None,e,None
15,252,に,1.0,n,i,None
15,253,ふ,2.0,f,u,None
15,254,み,-3.0,m,i,None
15,255,だ,-2.0,d,a,None
15,256,そ,-2.0,s,o,None
15,257,お,0.0,None,o,None
15,259,な,,n,a,None
15,260,が,-1.0,g,a,None
15,261,す,-2.0,s,u,None
15,262,あ,-2.0,None,a,None
15,263,せ,5.0,s,e,None
15,264,も,0.0,m,o,None
15,266,な,,n,a,None
15,267,み,2.0,m,i,None
15,268,だ,-2.0,d,a,None
15,269,も,4.0,m,o,None
15,270,み,-2.0,m,i,None
15,271,な,0.0,n,a,None
15,272,き,-2.0,k,i,None
15,273,ら,4.0,r,a,None
15,274,め,-2.0,m,e,None
15,275,き,2.0,k,i,None
15,276,に,2.0,n,i,None
15,277,か,-2.0,k,a,None
15,278,わ,2.0,w,a,None
15,279,る,1.0,r,u,None
16,5,な,,n,a,None
16,6,か,-3.0,k,a,None
16,7,お,-2.0,None,o,None
16,9,ゆ,,y,u,None
16,10,め,0.0,m,e,None
16,11,に,0.0,n,i,None
16,12,む,0.0,m,u,None
16,13,か,0.0,k,a,None
16,14,っ,2.0,None,None,cl
16,15,て,-2.0,t,e,None
16,16,と,-2.0,t,o,None
16,17,ぼ,-1.0,b,o,None
16,18,お,1.0,None,o,None
16,19,ど,-3.0,d,o,None
16,20,ん,2.0,None,None,N
16,21,な,1.0,n,a,None
16,22,あ,-1.0,None,a,None
16,23,め,1.0,m,e,None
16,24,や,2.0,y,a,None
16,25,あ,-3.0,None,a,None
16,26,ら,1.0,r,a,None
16,27,し,2.0,sh,i,None
16,28,に,-7.0,n,i,None
16,29,も,0.0,m,o,None
16,30,お,12.0,None,o,None
16,31,れ,-2.0,r,e,None
16,32,や,-1.0,y,a,None
16,33,し,0.0,sh,i,None
16,34,な,1.0,n,a,None
16,35,い,0.0,None,i,None
16,38,つ,,ts,u,None
16,39,ば,0.0,b,a,None
16,40,さ,-2.0,s,a,None
16,41,お,3.0,None,o,None
16,42,ひ,-1.0,h,i,None
16,43,ろ,-2.0,r,o,None
16,44,げ,3.0,g,e,None
16,45,て,-1.0,t,e,None
16,53,ぽ,,p,o,None
16,54,ろ,2.0,r,o,None
16,55,ぽ,-2.0,p,o,None
16,56,ろ,2.0,r,o,None
16,57,な,-2.0,n,a,None
16,58,け,2.0,k,e,None
16,59,ちゃ,-2.0,ch,a,None
16,60,う,2.0,None,u,None
16,61,の,2.0,n,o,None
16,62,わ,1.0,w,a,None
16,65,ほ,,h,o,None
16,66,ん,0.0,None,None,N
16,67,と,-1.0,t,o,None
16,68,お,-2.0,None,o,None
16,69,の,-2.0,n,o,None
16,70,こ,0.0,k,o,None
16,71,こ,2.0,k,o,None
16,72,ろ,-2.0,r,o,None
16,73,と,2.0,t,o,None
16,74,む,-2.0,m,u,None
16,75,き,2.0,k,i,None
16,76,あ,-2.0,None,a,None
16,77,あ,2.0,None,a,None
16,77,っ,,None,None,cl
16,78,て,5.0,t,e,None
16,79,る,2.0,r,u,None
16,82,しょ,,sh,o,None
16,83,お,0.0,None,o,None
16,84,こ,1.0,k,o,None
16,85,な,-1.0,n,a,None
16,85,ん,,None,None,N
16,86,だ,-2.0,d,a,None
16,87,か,-7.0,k,a,None
16,88,が,2.0,g,a,None
16,89,み,-2.0,m,i,None
16,90,の,2.0,n,o,None
16,91,な,-2.0,n,a,None
16,92,か,2.0,k,a,None
16,93,の,-2.0,n,o,None
16,94,き,2.0,k,i,None
16,95,み,2.0,m,i,None
16,96,が,1.0,g,a,None
16,100,か,,k,a,None
16,101,く,1.0,k,u,None
16,102,し,-1.0,sh,i,None
16,103,て,1.0,t,e,None
16,104,る,2.0,r,u,None
16,105,そ,0.0,s,o,None
16,106,の,2.0,n,o,None
16,107,き,-4.0,k,i,None
16,108,も,0.0,m,o,None
16,109,ち,-5.0,ch,i,None
16,110,も,0.0,m,o,None
16,113,わ,,w,a,None
16,114,か,-1.0,k,a,None
16,115,っ,-2.0,None,None,cl
16,116,て,0.0,t,e,None
16,117,る,0.0,r,u,None
16,118,か,-2.0,k,a,None
16,119,ら,0.0,r,a,None
16,122,あ,,None,a,None
16,123,き,2.0,k,i,None
16,124,ら,1.0,r,a,None
16,125,め,-1.0,m,e,None
16,126,た,-2.0,t,a,None
16,127,く,-2.0,k,u,None
16,128,な,-3.0,n,a,None
16,129,い,5.0,None,i,None
16,130,ま,-5.0,m,a,None
16,130,っ,,None,None,cl
16,131,す,-2.0,s,u,None
16,132,ぐ,-2.0,g,u,None
16,133,な,2.0,n,a,None
16,134,お,-2.0,None,o,None
16,135,も,2.0,m,o,None
16,136,い,5.0,None,i,None
16,137,が,-3.0,g,a,None
16,139,だ,,d,a,None
16,140,れ,2.0,r,e,None
16,141,に,1.0,n,i,None
16,142,も,-1.0,m,o,None
16,143,ひ,1.0,h,i,None
16,144,み,2.0,m,i,None
16,146,つ,,ts,u,None
16,147,の,2.0,n,o,None
16,148,み,0.0,m,i,None
16,149,ら,0.0,r,a,None
16,150,い,-2.0,None,i,None
16,151,の,-2.0,n,o,None
16,152,ど,7.0,d,o,None
16,153,あ,0.0,None,a,None
16,155,きょ,,ky,o,None
16,156,お,0.0,None,o,None
16,157,も,2.0,m,o,None
16,158,の,2.0,n,o,None
16,158,っ,,None,None,cl
16,159,く,-2.0,k,u,None
16,160,し,2.0,sh,i,None
16,162,て,,t,e,None
16,163,る,-1.0,r,u,None
16,164,さ,-4.0,s,a,None
16,165,あ,2.0,None,a,None
16,167,は,,w,a,None
16,168,じ,0.0,j,i,None
16,169,ま,0.0,m,a,None
16,170,り,0.0,r,i,None
16,171,の,0.0,n,o,None
16,172,か,0.0,k,a,None
16,173,ぜ,0.0,z,e,None
16,174,の,-2.0,n,o,None
16,175,な,5.0,n,a,None
16,176,か,-3.0,k,a,None
16,177,で,-2.0,d,e,None
16,179,う,,None,u,None
16,180,そ,0.0,s,o,None
16,181,の,0.0,n,o,None
16,182,じ,0.0,j,i,None
16,183,ぶ,0.0,b,u,None
16,184,ん,2.0,None,None,N
16,185,ぬ,-2.0,n,u,None
16,186,ぎ,-2.0,g,i,None
16,187,す,-1.0,s,u,None
16,188,て,1.0,t,e,None
16,189,じ,-5.0,j,i,None
16,190,ゆ,9.0,y,u,None
16,191,う,1.0,None,u,None
16,192,な,-8.0,n,a,None
16,193,そ,3.0,s,o,None
16,194,ら,4.0,r,a,None
16,195,の,-2.0,n,o,None
16,196,は,-2.0,w,a,None
16,197,て,2.0,t,e,None
16,198,ゆ,0.0,y,u,None
16,199,め,2.0,m,e,None
16,200,に,-2.0,n,i,None
16,201,む,2.0,m,u,None
16,202,か,1.0,k,a,None
16,202,っ,,None,None,cl
16,203,て,-1.0,t,e,None
16,208,ま,,m,a,None
16,209,よ,0.0,y,o,None
16,210,い,0.0,None,i,None
16,211,な,0.0,n,a,None
16,212,や,0.0,y,a,None
16,213,ん,1.0,None,None,N
16,214,で,-1.0,d,e,None
16,215,お,-2.0,None,o,None
16,216,ち,5.0,ch,i,None
16,217,こ,-3.0,k,o,None
16,217,ん,,None,None,N
16,218,だ,-2.0,d,a,None
16,220,ひ,,h,i,None
16,221,び,0.0,b,i,None
16,222,が,0.0,g,a,None
16,223,あ,0.0,None,a,None
16,224,す,0.0,s,u,None
16,225,お,2.0,None,o,None
16,226,き,-2.0,k,i,None
16,227,り,-2.0,r,i,None
16,228,ひ,-1.0,h,i,None
16,231,ど,,d,o,None
16,232,ん,2.0,None,None,N
16,233,な,1.0,n,a,None
16,234,あ,-1.0,None,a,None
16,235,め,1.0,m,e,None
16,236,や,2.0,y,a,None
16,238,あ,,None,a,None
16,239,ら,1.0,r,a,None
16,240,し,2.0,sh,i,None
16,241,に,-7.0,n,i,None
16,242,も,0.0,m,o,None
16,243,お,12.0,None,o,None
16,244,れ,-2.0,r,e,None
16,245,や,-1.0,y,a,None
16,246,し,0.0,sh,i,None
16,247,な,1.0,n,a,None
16,248,い,0.0,None,i,None
16,251,つ,,ts,u,None
16,252,ば,0.0,b,a,None
16,253,さ,-2.0,s,a,None
16,254,で,3.0,d,e,None
16,255,は,-1.0,w,a,None
16,256,ば,-2.0,b,a,None
16,257,た,3.0,t,a,None
16,258,け,-1.0,k,e,None
17,7,そ,,s,o,None
17,8,れ,9.0,r,e,None
17,9,だ,-1.0,d,a,None
17,10,け,-2.0,k,e,None
17,11,で,0.0,d,e,None
17,12,つ,0.0,ts,u,None
17,13,よ,-2.0,y,o,None
17,14,く,0.0,k,u,None
17,15,な,4.0,n,a,None
17,16,る,5.0,r,u,None
17,20,あ,,None,a,None
17,21,ふ,-2.0,f,u,None
17,22,れ,-2.0,r,e,None
17,23,る,0.0,r,u,None
17,26,こ,,k,o,None
17,27,の,-2.0,n,o,None
17,28,お,-2.0,None,o,None
17,29,も,0.0,m,o,None
17,29,い,,None,i,None
17,34,お,,None,o,None
17,35,も,0.0,m,o,None
17,36,い,7.0,None,i,None
17,37,き,1.0,k,i,None
17,38,り,-1.0,r,i,None
17,39,と,1.0,t,o,None
17,40,ど,2.0,d,o,None
17,41,け,0.0,k,e,None
17,45,し,,sh,i,None
17,46,い,-2.0,None,i,None
17,47,く,-1.0,k,u,None
17,48,れ,-2.0,r,e,None
17,48,っ,,None,None,cl
17,49,ぴゅ,0.0,py,u,None
17,50,あ,-2.0,None,a,None
17,62,き,,k,i,None
17,63,み,5.0,m,i,None
17,64,と,-1.0,t,o,None
17,65,ふ,1.0,f,u,None
17,68,ざ,,z,a,None
17,69,け,5.0,k,e,None
17,70,あ,2.0,None,a,None
17,71,う,2.0,None,u,None
17,74,だ,,d,a,None
17,75,け,-1.0,k,e,None
17,76,で,1.0,d,e,None
17,77,きょ,-1.0,ky,o,None
17,78,い,-2.0,None,i,None
17,79,ち,-2.0,ch,i,None
17,80,に,-1.0,n,i,None
17,81,ち,1.0,ch,i,None
17,85,ず,,z,u,None
17,86,う,5.0,None,u,None
17,87,と,-1.0,t,o,None
17,88,ご,1.0,g,o,None
17,91,き,,k,i,None
17,92,げ,5.0,g,e,None
17,92,ん,,None,None,N
17,93,に,7.0,n,i,None
17,94,な,0.0,n,a,None
17,94,っ,,None,None,cl
17,97,ちゃ,,ch,a,None
17,98,う,0.0,None,u,None
17,99,た,-1.0,t,a,None
17,100,ん,1.0,None,None,N
17,101,じゅ,0.0,j,u,None
17,102,ん,-1.0,None,None,N
17,103,な,-4.0,n,a,None
17,110,ほ,,h,o,None
17,111,ん,5.0,None,None,N
17,112,と,-1.0,t,o,None
17,113,わ,1.0,w,a,None
17,116,と,,t,o,None
17,117,も,5.0,m,o,None
17,118,だ,2.0,d,a,None
17,119,ち,2.0,ch,i,None
17,122,か,,k,a,None
17,123,ら,-1.0,r,a,None
17,124,ふ,1.0,f,u,None
17,125,み,-1.0,m,i,None
17,126,だ,0.0,d,a,None
17,127,し,-2.0,sh,i,None
17,128,た,-2.0,t,a,None
17,131,い,,None,i,None
17,132,け,3.0,k,e,None
17,133,ど,-2.0,d,o,None
17,136,あ,,None,a,None
17,137,わ,-1.0,w,a,None
17,138,て,1.0,t,e,None
17,139,ちゃ,7.0,ch,a,None
17,142,だ,,d,a,None
17,143,め,-9.0,m,e,None
17,147,じ,,j,i,None
17,148,ぶ,0.0,b,u,None
17,149,ん,5.0,None,None,N
17,150,ら,0.0,r,a,None
17,151,し,-1.0,sh,i,None
17,152,く,-4.0,k,u,None
17,153,ゆ,-1.0,y,u,None
17,154,こ,1.0,k,o,None
17,160,お,,None,o,None
17,161,ち,0.0,ch,i,None
17,162,こ,0.0,k,o,None
17,163,ん,0.0,None,None,N
17,164,じゃ,-1.0,j,a,None
17,164,っ,,None,None,cl
17,165,て,3.0,t,e,None
17,168,ひ,,h,i,None
17,169,と,0.0,t,o,None
17,170,り,9.0,r,i,None
17,171,の,1.0,n,o,None
17,172,こ,-1.0,k,o,None
17,173,る,-5.0,r,u,None
17,174,ほ,0.0,h,o,None
17,175,う,3.0,None,u,None
17,176,か,-2.0,k,a,None
17,177,ご,0.0,g,o,None
17,180,は,,w,a,None
17,181,し,2.0,sh,i,None
17,182,る,1.0,r,u,None
17,187,き,,k,i,None
17,188,み,1.0,m,i,None
17,189,の,0.0,n,o,None
17,193,す,,s,u,None
17,194,が,-2.0,g,a,None
17,195,た,-1.0,t,a,None
17,196,な,1.0,n,a,None
17,199,が,,g,a,None
17,200,め,-7.0,m,e,None
17,201,る,3.0,r,u,None
17,202,よ,2.0,y,o,None
17,207,き,,k,i,None
17,208,み,0.0,m,i,None
17,209,が,0.0,g,a,None
17,210,す,0.0,s,u,None
17,211,き,-9.0,k,i,None
17,212,そ,1.0,s,o,None
17,213,の,9.0,n,o,None
17,214,き,-1.0,k,i,None
17,215,も,-2.0,m,o,None
17,216,ち,0.0,ch,i,None
17,220,だ,,d,a,None
17,221,け,-1.0,k,e,None
17,222,で,1.0,d,e,None
17,227,ま,,m,a,None
17,228,ほ,0.0,h,o,None
17,229,お,0.0,None,o,None
17,230,の,0.0,n,o,None
17,231,よ,-8.0,y,o,None
17,232,お,-2.0,None,o,None
17,233,に,12.0,n,i,None
17,234,げ,-2.0,g,e,None
17,235,ん,-1.0,None,None,N
17,236,き,0.0,k,i,None
17,237,に,0.0,n,i,None
17,238,な,-2.0,n,a,None
17,239,る,0.0,r,u,None
17,240,ふ,-5.0,f,u,None
17,241,し,7.0,sh,i,None
17,242,ぎ,1.0,g,i,None
17,243,だ,-1.0,d,a,None
17,244,ね,-2.0,n,e,None
17,246,きょ,,ky,o,None
17,247,お,0.0,None,o,None
17,248,よ,0.0,y,o,None
17,249,り,0.0,r,i,None
17,250,あ,-9.0,None,a,None
17,251,し,1.0,sh,i,None
17,252,た,9.0,t,a,None
17,253,わ,-1.0,w,a,None
17,254,も,-2.0,m,o,None
17,254,っ,,None,None,cl
17,255,と,0.0,t,o,None
17,256,す,0.0,s,u,None
17,257,き,-2.0,k,i,None
17,258,に,0.0,n,i,None
17,261,な,,n,a,None
17,262,る,5.0,r,u,None
17,266,あ,,None,a,None
17,267,ふ,-2.0,f,u,None
17,268,れ,-2.0,r,e,None
17,269,る,0.0,r,u,None
17,273,こ,,k,o,None
17,274,の,-2.0,n,o,None
17,275,お,-2.0,None,o,None
17,276,も,0.0,m,o,None
17,276,い,,None,i,None
17,281,い,,None,i,None
17,282,つ,0.0,ts,u,None
17,283,の,9.0,n,o,None
17,284,ひ,1.0,h,i,None
17,285,か,-1.0,k,a,None
17,286,と,1.0,t,o,None
17,287,ど,2.0,d,o,None
17,288,け,0.0,k,e,None
17,292,し,,sh,i,None
17,293,い,-2.0,None,i,None
17,294,く,-1.0,k,u,None
17,295,れ,-2.0,r,e,None
17,295,っ,,None,None,cl
17,296,ぴゅ,0.0,py,u,None
17,297,あ,-2.0,None,a,None
18,3,み,,m,i,None
18,4,ら,2.0,r,a,None
18,5,く,2.0,k,u,None
18,6,る,3.0,r,u,None
18,7,ぱ,-7.0,p,a,None
18,8,ら,2.0,r,a,None
18,13,は,,w,a,None
18,14,と,0.0,t,o,None
18,15,に,-1.0,n,i,None
18,16,き,1.0,k,i,None
18,17,ざ,2.0,z,a,None
18,18,も,5.0,m,o,None
18,20,き,,k,i,None
18,21,せ,-1.0,s,e,None
18,22,き,1.0,k,i,None
18,23,て,2.0,t,e,None
18,24,き,5.0,k,i,None
18,25,も,-7.0,m,o,None
18,26,の,0.0,n,o,None
18,27,が,-5.0,g,a,None
18,28,た,14.0,t,a,None
18,29,り,-2.0,r,i,None
18,32,ち,,ch,i,None
18,33,い,0.0,None,i,None
18,34,さ,-1.0,s,a,None
18,35,な,1.0,n,a,None
18,36,ど,3.0,d,o,None
18,37,りょ,3.0,ry,o,None
18,38,く,0.0,k,u,None
18,42,が,,g,a,None
18,45,み,,m,i,None
18,46,ら,-1.0,r,a,None
18,47,い,1.0,None,i,None
18,48,お,-1.0,None,o,None
18,58,は,,w,a,None
18,59,じ,2.0,j,i,None
18,60,め,-2.0,m,e,None
18,61,よ,-2.0,y,o,None
18,73,こ,,k,o,None
18,74,お,0.0,None,o,None
18,76,で,,d,e,None
18,77,ば,5.0,b,a,None
18,77,っ,,None,None,cl
18,81,ち,,ch,i,None
18,82,り,-2.0,r,i,None
18,86,ふぇ,,f,e,None
18,87,あ,0.0,None,a,None
18,88,り,0.0,r,i,None
18,90,な,,n,a,None
18,91,わ,5.0,w,a,None
18,91,ん,,None,None,N
18,92,ぴ,2.0,p,i,None
18,93,で,2.0,d,e,None
18,97,し,,sh,i,None
18,98,せ,-1.0,s,e,None
18,99,ん,-2.0,None,None,N
18,100,あ,-5.0,None,a,None
18,101,つ,3.0,ts,u,None
18,102,め,-1.0,m,e,None
18,103,ちゃ,-2.0,ch,a,None
18,104,う,2.0,None,u,None
18,105,よ,-4.0,y,o,None
18,109,み,,m,i,None
18,109,ん,,None,None,N
18,110,な,-5.0,n,a,None
18,111,に,5.0,n,i,None
18,112,と,0.0,t,o,None
18,113,ど,0.0,d,o,None
18,114,け,-5.0,k,e,None
18,115,こ,5.0,k,o,None
18,116,の,0.0,n,o,None
18,117,みゅ,2.0,my,u,None
18,124,す,,s,u,None
18,125,て,0.0,t,e,None
18,126,じ,0.0,j,i,None
18,127,あ,-1.0,None,a,None
18,128,が,0.0,g,a,None
18,129,れ,1.0,r,e,None
18,130,ば,2.0,b,a,None
18,134,だ,,d,a,None
18,135,れ,0.0,r,e,None
18,136,だ,0.0,d,a,None
18,136,っ,,None,None,cl
18,138,て,,t,e,None
18,139,あ,-1.0,None,a,None
18,139,い,,None,i,None
18,140,ど,-2.0,d,o,None
18,141,る,-1.0,r,u,None
18,146,じょ,,j,o,None
18,146,う,,None,u,None
18,147,しょ,-8.0,sh,o,None
18,148,お,3.0,None,o,None
18,152,し,,sh,i,None
18,153,こ,0.0,k,o,None
18,154,お,-1.0,None,o,None
18,155,で,-2.0,d,e,None
18,156,い,2.0,None,i,None
18,157,こ,1.0,k,o,None
18,163,し,,sh,i,None
18,163,っ,,None,None,cl
18,168,ぱ,,p,a,None
18,169,い,2.0,None,i,None
18,170,し,-2.0,sh,i,None
18,171,た,-1.0,t,a,None
18,172,り,1.0,r,i,None
18,173,ちょ,-5.0,ch,o,None
18,173,っ,,None,None,cl
18,177,と,,t,o,None
18,178,へ,2.0,None,e,None
18,179,こ,3.0,k,o,None
18,180,ん,0.0,None,None,N
18,181,で,-1.0,d,e,None
18,182,も,1.0,m,o,None
18,189,み,,m,i,None
18,189,ん,,None,None,N
18,190,な,0.0,n,a,None
18,191,と,2.0,t,o,None
18,192,も,1.0,m,o,None
18,195,だ,,d,a,None
18,199,ち,,ch,i,None
18,202,き,,k,i,None
18,203,ら,2.0,r,a,None
18,204,き,1.0,k,i,None
18,205,ら,-3.0,r,a,None
18,206,な,2.0,n,a,None
18,207,め,1.0,m,e,None
18,208,い,-3.0,None,i,None
18,209,き,2.0,k,i,None
18,210,ん,1.0,None,None,N
18,211,ぐ,0.0,g,u,None
18,212,ど,-1.0,d,o,None
18,213,ら,1.0,r,a,None
18,214,ま,2.0,m,a,None
18,219,い,,None,i,None
18,220,い,4.0,None,i,None
18,221,しょ,3.0,sh,o,None
18,222,に,3.0,n,i,None
18,223,つ,0.0,ts,u,None
18,224,く,-1.0,k,u,None
18,225,ろ,3.0,r,o,None
18,229,ぷ,,p,u,None
18,230,り,2.0,r,i,None
18,231,ぱ,2.0,p,a,None
18,232,ら,3.0,r,a,None
18,233,ぱ,-7.0,p,a,None
18,234,ら,2.0,r,a,None
18,236,は,-7.0,w,a,None
18,237,あ,0.0,None,a,None
18,238,と,0.0,t,o,None
18,239,み,-1.0,m,i,None
18,240,が,1.0,g,a,None
18,241,い,2.0,None,i,None
18,242,て,5.0,t,e,None
18,244,ゆ,,y,u,None
18,245,め,-1.0,m,e,None
18,246,お,1.0,None,o,None
18,247,か,2.0,k,a,None
18,248,な,5.0,n,a,None
18,251,え,,None,e,None
18,252,る,0.0,r,u,None
18,253,せ,-5.0,s,e,None
18,254,か,14.0,k,a,None
18,255,い,-2.0,None,i,None
18,258,あ,,None,a,None
18,259,い,0.0,None,i,None
18,260,ど,-1.0,d,o,None
18,261,る,1.0,r,u,None
18,262,ら,2.0,r,a,None
18,263,ん,-3.0,None,None,N
18,264,く,-2.0,k,u,None
18,265,お,-2.0,None,o,None
18,268,あ,,None,a,None
18,269,げ,2.0,g,e,None
18,270,ちゃ,1.0,ch,a,None
18,271,お,9.0,None,o,None
18,272,お,-2.0,None,o,None
18,277,き,,k,i,None
18,278,ら,2.0,r,a,None
18,279,め,2.0,m,e,None
18,280,き,3.0,k,i,None
18,281,ぱ,-7.0,p,a,None
18,282,ら,2.0,r,a,None
18,284,ど,-7.0,d,o,None
18,285,ん,0.0,None,None,N
18,286,な,-1.0,n,a,None
18,287,と,1.0,t,o,None
18,288,き,2.0,k,i,None
18,289,も,5.0,m,o,None
18,291,え,,None,e,None
18,292,が,-1.0,g,a,None
18,293,お,1.0,None,o,None
18,294,た,2.0,t,a,None
18,295,や,5.0,y,a,None
18,299,さ,,s,a,None
18,300,ず,0.0,z,u,None
18,301,い,-5.0,None,i,None
18,302,こ,14.0,k,o,None
18,303,お,-2.0,None,o,None
18,306,ち,,ch,i,None
18,307,い,0.0,None,i,None
18,308,さ,-1.0,s,a,None
18,309,な,1.0,n,a,None
18,310,ど,3.0,d,o,None
18,311,りょ,3.0,ry,o,None
18,312,く,0.0,k,u,None
18,316,が,,g,a,None
18,319,み,,m,i,None
18,320,ら,-1.0,r,a,None
18,321,い,1.0,None,i,None
18,322,お,-1.0,None,o,None
18,329,は,,w,a,None
18,330,じ,2.0,j,i,None
18,331,め,-2.0,m,e,None
18,332,よ,-2.0,y,o,None
19,14,に,,n,i,None
19,15,ぎ,7.0,g,i,None
19,16,り,-1.0,r,i,None
19,17,し,-2.0,sh,i,None
19,18,め,-2.0,m,e,None
19,19,る,0.0,r,u,None
19,21,ぷ,,p,u,None
19,22,ら,-1.0,r,a,None
19,23,い,8.0,None,i,None
19,24,ど,0.0,d,o,None
19,25,の,-5.0,n,o,None
19,26,ね,0.0,n,e,None
19,27,つ,7.0,ts,u,None
