song,lyric,pitch,relative_pitch,consonant,vowel,special
17,も,63,-4.0,m,o,None
17,い,70,3.0,None,i,None
17,き,71,4.0,k,i,None
17,り,70,3.0,r,i,None
17,と,71,4.0,t,o,None
17,ど,73,6.0,d,o,None
17,け,73,6.0,k,e,None
17,し,73,6.0,sh,i,None
17,い,71,4.0,None,i,None
17,く,70,3.0,k,u,None
17,れ,68,1.0,r,e,None
17,っ,68,1.0,r,e,None
17,ぴゅ,68,1.0,py,u,None
17,あ,66,-1.0,None,a,None
17,き,58,-9.0,k,i,None
17,み,63,-4.0,m,i,None
17,と,62,-5.0,t,o,None
17,ふ,63,-4.0,f,u,None
17,ざ,58,-9.0,z,a,None
17,け,63,-4.0,k,e,None
17,あ,65,-2.0,None,a,None
17,う,67,0.0,None,u,None
17,だ,68,1.0,d,a,None
17,け,67,0.0,k,e,None
17,で,68,1.0,d,e,None
17,きょ,67,0.0,ky,o,None
17,い,65,-2.0,None,i,None
17,ち,63,-4.0,ch,i,None
17,に,62,-5.0,n,i,None
17,ち,63,-4.0,ch,i,None
17,ず,58,-9.0,z,u,None
17,う,63,-4.0,None,u,None
17,と,62,-5.0,t,o,None
17,ご,63,-4.0,g,o,None
17,き,58,-9.0,k,i,None
17,げ,63,-4.0,g,e,None
17,ん,63,-4.0,g,e,None
17,に,70,3.0,n,i,None
17,な,70,3.0,n,a,None
17,っ,70,3.0,n,a,None
17,ちゃ,68,1.0,ch,a,None
17,う,68,1.0,None,u,None
17,た,67,0.0,t,a,None
17,ん,68,1.0,None,None,N
17,じゅ,68,1.0,j,u,None
17,ん,67,0.0,None,None,N
17,な,63,-4.0,n,a,None
17,ほ,58,-9.0,h,o,None
17,ん,63,-4.0,None,None,N
17,と,62,-5.0,t,o,None
17,わ,63,-4.0,w,a,None
17,と,58,-9.0,t,o,None
17,も,63,-4.0,m,o,None
17,だ,65,-2.0,d,a,None
17,ち,67,0.0,ch,i,None
17,か,68,1.0,k,a,None
17,ら,67,0.0,r,a,None
17,ふ,68,1.0,f,u,None
17,み,67,0.0,m,i,None
17,だ,67,0.0,d,a,None
17,し,65,-2.0,sh,i,None
17,た,63,-4.0,t,a,None
17,い,62,-5.0,None,i,None
17,け,65,-2.0,k,e,None
17,ど,63,-4.0,d,o,None
17,あ,63,-4.0,None,a,None
17,わ,62,-5.0,w,a,None
17,て,63,-4.0,t,e,None
17,ちゃ,70,3.0,ch,a,None
17,だ,72,5.0,d,a,None
17,め,63,-4.0,m,e,None
17,じ,63,-4.0,j,i,None
17,ぶ,63,-4.0,b,u,None
17,ん,68,1.0,None,None,N
17,ら,68,1.0,r,a,None
17,し,67,0.0,sh,i,None
17,く,63,-4.0,k,u,None
17,ゆ,62,-5.0,y,u,None
17,こ,63,-4.0,k,o,None
17,お,66,-1.0,None,o,None
17,ち,66,-1.0,ch,i,None
17,こ,66,-1.0,k,o,None
17,ん,66,-1.0,None,None,N
17,じゃ,65,-2.0,j,a,None
17,っ,65,-2.0,j,a,None
17,て,68,1.0,t,e,None
17,ひ,61,-6.0,h,i,None
17,と,61,-6.0,t,o,None
17,り,70,3.0,r,i,None
17,の,71,4.0,n,o,None
17,こ,70,3.0,k,o,None
17,る,65,-2.0,r,u,None
17,ほ,65,-2.0,h,o,None
17,う,68,1.0,None,u,None
17,か,66,-1.0,k,a,None
17,ご,66,-1.0,g,o,None
17,は,63,-4.0,w,a,None
17,し,65,-2.0,sh,i,None
17,る,66,-1.0,r,u,None
17,き,65,-2.0,k,i,None
17,み,66,-1.0,m,i,None
17,の,66,-1.0,n,o,None
17,す,61,-6.0,s,u,None
17,が,59,-8.0,g,a,None
17,た,58,-9.0,t,a,None
17,な,59,-8.0,n,a,None
17,が,70,3.0,g,a,None
17,め,63,-4.0,m,e,None
17,る,66,-1.0,r,u,None
17,よ,68,1.0,y,o,None
17,き,70,3.0,k,i,None
17,み,70,3.0,m,i,None
17,が,70,3.0,g,a,None
17,す,70,3.0,s,u,None
17,き,61,-6.0,k,i,None
17,そ,62,-5.0,s,o,None
17,の,71,4.0,n,o,None
17,き,70,3.0,k,i,None
17,も,68,1.0,m,o,None
17,ち,68,1.0,ch,i,None
17,だ,66,-1.0,d,a,None
17,け,65,-2.0,k,e,None
17,で,66,-1.0,d,e,None
17,ま,71,4.0,m,a,None
17,ほ,71,4.0,h,o,None
17,お,71,4.0,None,o,None
17,の,71,4.0,n,o,None
17,よ,63,-4.0,y,o,None
17,お,61,-6.0,None,o,None
17,に,73,6.0,n,i,None
17,げ,71,4.0,g,e,None
17,ん,70,3.0,None,None,N
17,き,70,3.0,k,i,None
17,に,70,3.0,n,i,None
17,な,68,1.0,n,a,None
17,る,68,1.0,r,u,None
17,ふ,63,-4.0,f,u,None
17,し,70,3.0,sh,i,None
17,ぎ,71,4.0,g,i,None
17,だ,70,3.0,d,a,None
17,ね,68,1.0,n,e,None
17,きょ,70,3.0,ky,o,None
17,お,70,3.0,None,o,None
17,よ,70,3.0,y,o,None
17,り,70,3.0,r,i,None
17,あ,61,-6.0,None,a,None
17,し,62,-5.0,sh,i,None
17,た,71,4.0,t,a,None
17,わ,70,3.0,w,a,None
17,も,68,1.0,m,o,None
17,っ,68,1.0,m,o,None
17,と,68,1.0,t,o,None
17,す,68,1.0,s,u,None
17,き,66,-1.0,k,i,None
17,に,66,-1.0,n,i,None
17,な,70,3.0,n,a,None
17,る,75,8.0,r,u,None
17,あ,70,3.0,None,a,None
17,ふ,68,1.0,f,u,None
17,れ,66,-1.0,r,e,None
17,る,66,-1.0,r,u,None
17,こ,70,3.0,k,o,None
17,の,68,1.0,n,o,None
17,お,66,-1.0,None,o,None
17,も,66,-1.0,m,o,None
17,い,66,-1.0,m,o,None
17,い,61,-6.0,None,i,None
17,つ,61,-6.0,ts,u,None
17,の,70,3.0,n,o,None
17,ひ,71,4.0,h,i,None
17,か,70,3.0,k,a,None
17,と,71,4.0,t,o,None
17,ど,73,6.0,d,o,None
17,け,73,6.0,k,e,None
17,し,73,6.0,sh,i,None
17,い,71,4.0,None,i,None
17,く,70,3.0,k,u,None
17,れ,68,1.0,r,e,None
17,っ,68,1.0,r,e,None
17,ぴゅ,68,1.0,py,u,None
17,あ,66,-1.0,None,a,None
18,み,63,0.0,m,i,None
18,ら,65,2.0,r,a,None
18,く,67,4.0,k,u,None
18,る,70,7.0,r,u,None
18,ぱ,63,0.0,p,a,None
18,ら,65,2.0,r,a,None
18,は,63,0.0,w,a,None
18,と,63,0.0,t,o,None
18,に,62,-1.0,n,i,None
18,き,63,0.0,k,i,None
18,ざ,65,2.0,z,a,None
18,も,70,7.0,m,o,None
18,き,63,0.0,k,i,None
18,せ,62,-1.0,s,e,None
18,き,63,0.0,k,i,None
18,て,65,2.0,t,e,None
18,き,70,7.0,k,i,None
18,も,63,0.0,m,o,None
18,の,63,0.0,n,o,None
18,が,58,-5.0,g,a,None
18,た,72,9.0,t,a,None
18,り,70,7.0,r,i,None
18,ち,68,5.0,ch,i,None
18,い,68,5.0,None,i,None
18,さ,67,4.0,s,a,None
18,な,68,5.0,n,a,None
18,ど,71,8.0,d,o,None
18,りょ,74,11.0,ry,o,None
18,く,74,11.0,k,u,None
18,が,72,9.0,g,a,None
18,み,68,5.0,m,i,None
18,ら,67,4.0,r,a,None
18,い,68,5.0,None,i,None
18,お,67,4.0,None,o,None
18,は,65,2.0,w,a,None
18,じ,67,4.0,j,i,None
18,め,65,2.0,m,e,None
18,よ,63,0.0,y,o,None
18,こ,63,0.0,k,o,None
18,お,63,0.0,None,o,None
18,で,58,-5.0,d,e,None
18,ば,63,0.0,b,a,None
18,っ,63,0.0,b,a,None
18,ち,65,2.0,ch,i,None
18,り,63,0.0,r,i,None
18,ふぇ,63,0.0,f,e,None
18,あ,63,0.0,None,a,None
18,り,63,0.0,r,i,None
18,な,58,-5.0,n,a,None
18,わ,63,0.0,w,a,None
18,ん,63,0.0,w,a,None
18,ぴ,65,2.0,p,i,None
18,で,67,4.0,d,e,None
18,し,68,5.0,sh,i,None
18,せ,67,4.0,s,e,None
18,ん,65,2.0,None,None,N
18,あ,60,-3.0,None,a,None
18,つ,63,0.0,ts,u,None
18,め,62,-1.0,m,e,None
18,ちゃ,60,-3.0,ch,a,None
18,う,62,-1.0,None,u,None
18,よ,58,-5.0,y,o,None
18,み,63,0.0,m,i,None
18,ん,63,0.0,m,i,None
18,な,58,-5.0,n,a,None
18,に,63,0.0,n,i,None
18,と,63,0.0,t,o,None
18,ど,63,0.0,d,o,None
18,け,58,-5.0,k,e,None
18,こ,63,0.0,k,o,None
18,の,63,0.0,n,o,None
18,みゅ,65,2.0,my,u,None
18,す,63,0.0,s,u,None
18,て,63,0.0,t,e,None
18,じ,63,0.0,j,i,None
18,あ,62,-1.0,None,a,None
18,が,62,-1.0,g,a,None
18,れ,63,0.0,r,e,None
18,ば,65,2.0,b,a,None
18,だ,65,2.0,d,a,None
18,れ,65,2.0,r,e,None
18,だ,65,2.0,d,a,None
18,っ,65,2.0,d,a,None
18,て,68,5.0,t,e,None
18,あ,67,4.0,None,a,None
18,い,67,4.0,None,a,None
18,ど,65,2.0,d,o,None
18,る,64,1.0,r,u,None
18,じょ,68,5.0,j,o,None
18,う,68,5.0,j,o,None
18,しょ,60,-3.0,sh,o,None
18,お,63,0.0,None,o,None
18,し,63,0.0,sh,i,None
18,こ,63,0.0,k,o,None
18,お,62,-1.0,None,o,None
18,で,60,-3.0,d,e,None
18,い,62,-1.0,None,i,None
18,こ,63,0.0,k,o,None
18,し,60,-3.0,sh,i,None
18,っ,60,-3.0,sh,i,None
18,ぱ,63,0.0,p,a,None
18,い,65,2.0,None,i,None
18,し,63,0.0,sh,i,None
18,た,62,-1.0,t,a,None
18,り,63,0.0,r,i,None
18,ちょ,58,-5.0,ch,o,None
18,っ,58,-5.0,ch,o,None
18,と,58,-5.0,t,o,None
18,へ,60,-3.0,None,e,None
18,こ,63,0.0,k,o,None
18,ん,63,0.0,None,None,N
18,で,62,-1.0,d,e,None
18,も,63,0.0,m,o,None
18,み,60,-3.0,m,i,None
18,ん,60,-3.0,m,i,None
18,な,60,-3.0,n,a,None
18,と,62,-1.0,t,o,None
18,も,63,0.0,m,o,None
18,だ,58,-5.0,d,a,None
18,ち,63,0.0,ch,i,None
18,き,60,-3.0,k,i,None
18,ら,62,-1.0,r,a,None
18,き,63,0.0,k,i,None
18,ら,60,-3.0,r,a,None
18,な,62,-1.0,n,a,None
18,め,63,0.0,m,e,None
18,い,60,-3.0,None,i,None
18,き,62,-1.0,k,i,None
18,ん,63,0.0,None,None,N
18,ぐ,63,0.0,g,u,None
18,ど,62,-1.0,d,o,None
18,ら,63,0.0,r,a,None
18,ま,65,2.0,m,a,None
18,い,58,-5.0,None,i,None
18,い,62,-1.0,None,i,None
18,しょ,65,2.0,sh,o,None
18,に,68,5.0,n,i,None
18,つ,68,5.0,ts,u,None
18,く,67,4.0,k,u,None
18,ろ,70,7.0,r,o,None
18,ぷ,63,0.0,p,u,None
18,り,65,2.0,r,i,None
18,ぱ,67,4.0,p,a,None
18,ら,70,7.0,r,a,None
18,ぱ,63,0.0,p,a,None
18,ら,65,2.0,r,a,None
18,は,63,0.0,w,a,None
18,あ,63,0.0,None,a,None
18,と,63,0.0,t,o,None
18,み,62,-1.0,m,i,None
18,が,63,0.0,g,a,None
18,い,65,2.0,None,i,None
18,て,70,7.0,t,e,None
18,ゆ,63,0.0,y,u,None
18,め,62,-1.0,m,e,None
18,お,63,0.0,None,o,None
18,か,65,2.0,k,a,None
18,な,70,7.0,n,a,None
18,え,63,0.0,None,e,None
18,る,63,0.0,r,u,None
18,せ,58,-5.0,s,e,None
18,か,72,9.0,k,a,None
18,い,70,7.0,None,i,None
18,あ,68,5.0,None,a,None
18,い,68,5.0,None,i,None
18,ど,67,4.0,d,o,None
18,る,68,5.0,r,u,None
18,ら,70,7.0,r,a,None
18,ん,67,4.0,None,None,N
18,く,65,2.0,k,u,None
18,お,63,0.0,None,o,None
18,あ,60,-3.0,None,a,None
18,げ,62,-1.0,g,e,None
18,ちゃ,63,0.0,ch,a,None
18,お,72,9.0,None,o,None
18,お,70,7.0,None,o,None
18,き,63,0.0,k,i,None
18,ら,65,2.0,r,a,None
18,め,67,4.0,m,e,None
18,き,70,7.0,k,i,None
18,ぱ,63,0.0,p,a,None
18,ら,65,2.0,r,a,None
18,ど,63,0.0,d,o,None
18,ん,63,0.0,None,None,N
18,な,62,-1.0,n,a,None
18,と,63,0.0,t,o,None
18,き,65,2.0,k,i,None
18,も,70,7.0,m,o,None
18,え,63,0.0,None,e,None
18,が,62,-1.0,g,a,None
18,お,63,0.0,None,o,None
18,た,65,2.0,t,a,None
18,や,70,7.0,y,a,None
18,さ,63,0.0,s,a,None
18,ず,63,0.0,z,u,None
18,い,58,-5.0,None,i,None
18,こ,72,9.0,k,o,None
18,お,70,7.0,None,o,None
18,ち,68,5.0,ch,i,None
18,い,68,5.0,None,i,None
18,さ,67,4.0,s,a,None
18,な,68,5.0,n,a,None
18,ど,71,8.0,d,o,None
18,りょ,74,11.0,ry,o,None
18,く,74,11.0,k,u,None
18,が,72,9.0,g,a,None
18,み,68,5.0,m,i,None
18,ら,67,4.0,r,a,None
18,い,68,5.0,None,i,None
18,お,67,4.0,None,o,None
18,は,65,2.0,w,a,None
18,じ,67,4.0,j,i,None
18,め,65,2.0,m,e,None
18,よ,63,0.0,y,o,None
19,に,58,-9.0,n,i,None
19,ぎ,65,-2.0,g,i,None
19,り,64,-3.0,r,i,None
19,し,62,-5.0,sh,i,None
19,め,60,-7.0,m,e,None
19,る,60,-7.0,r,u,None
19,ぷ,58,-9.0,p,u,None
19,ら,57,-10.0,r,a,None
19,い,65,-2.0,None,i,None
19,ど,65,-2.0,d,o,None
19,の,60,-7.0,n,o,None
19,ね,60,-7.0,n,e,None
19,つ,67,0.0,ts,u,None
19,が,67,0.0,g,a,None
19,じ,65,-2.0,j,i,None
19,り,67,0.0,r,i,None
19,じ,69,2.0,j,i,None
19,り,70,3.0,r,i,None
19,と,69,2.0,t,o,None
19,て,64,-3.0,t,e,None
19,の,67,0.0,n,o,None
19,ひ,65,-2.0,h,i,None
19,ら,65,-2.0,r,a,None
19,こ,64,-3.0,k,o,None
19,が,62,-5.0,g,a,None
19,し,67,0.0,sh,i,None
19,て,67,0.0,t,e,None
19,ゆ,62,-5.0,y,u,None
19,く,65,-2.0,k,u,None
19,か,64,-3.0,k,a,None
19,ら,64,-3.0,r,a,None
19,あ,57,-10.0,None,a,None
19,き,65,-2.0,k,i,None
19,ら,64,-3.0,r,a,None
19,め,62,-5.0,m,e,None
19,な,60,-7.0,n,a,None
19,い,60,-7.0,None,i,None
19,ま,58,-9.0,m,a,None
19,だ,57,-10.0,d,a,None
19,お,65,-2.0,None,o,None
19,わ,65,-2.0,w,a,None
19,り,60,-7.0,r,i,None
19,た,60,-7.0,t,a,None
19,く,67,0.0,k,u,None
19,な,67,0.0,n,a,None
19,い,67,0.0,n,a,None
19,か,65,-2.0,k,a,None
19,れ,67,0.0,r,e,None
19,る,69,2.0,r,u,None
19,ま,70,3.0,m,a,None
19,で,69,2.0,d,e,None
19,な,70,3.0,n,a,None
19,い,69,2.0,None,i,None
19,た,67,0.0,t,a,None
19,ら,67,0.0,r,a,None
19,さ,65,-2.0,s,a,None
19,ま,65,-2.0,m,a,None
19,え,70,3.0,None,e,None
19,お,69,2.0,None,o,None
19,む,67,0.0,m,u,None
19,く,60,-7.0,k,u,None
19,ん,64,-3.0,None,None,N
19,だ,62,-5.0,d,a,None
19,や,62,-5.0,y,a,None
19,み,60,-7.0,m,i,None
19,お,62,-5.0,None,o,None
19,さ,60,-7.0,s,a,None
19,ま,65,-2.0,m,a,None
19,よ,63,-4.0,y,o,None
19,い,62,-5.0,None,i,None
19,や,62,-5.0,y,a,None
19,っ,62,-5.0,y,a,None
19,と,60,-7.0,t,o,None
19,み,62,-5.0,m,i,None
19,つ,60,-7.0,ts,u,None
19,け,65,-2.0,k,e,None
19,た,67,0.0,t,a,None
19,き,69,2.0,k,i,None
19,も,62,-5.0,m,o,None
19,ち,62,-5.0,ch,i,None
19,ほ,67,0.0,h,o,None
19,ん,69,2.0,None,None,N
19,ね,70,3.0,n,e,None
19,と,70,3.0,t,o,None
19,い,69,2.0,None,i,None
19,う,69,2.0,None,i,None
19,な,69,2.0,n,a,None
19,の,67,0.0,n,o,None
19,ほ,67,0.0,h,o,None
19,ん,65,-2.0,None,None,N
19,も,65,-2.0,m,o,None
19,の,62,-5.0,n,o,None
19,の,65,-2.0,n,o,None
19,こ,67,0.0,k,o,None
19,こ,62,-5.0,k,o,None
19,ろ,62,-5.0,r,o,None
19,だ,62,-5.0,d,a,None
19,き,65,-2.0,k,i,None
19,し,65,-2.0,sh,i,None
19,め,64,-3.0,m,e,None
19,て,64,-3.0,t,e,None
19,ふ,64,-3.0,f,u,None
19,み,65,-2.0,m,i,None
19,だ,67,0.0,d,a,None
19,せ,67,0.0,s,e,None
19,あ,66,-1.0,None,a,None
19,す,67,0.0,s,u,None
19,え,69,2.0,None,e,None
19,の,62,-5.0,n,o,None
19,い,71,4.0,None,i,None
19,ず,69,2.0,z,u,None
19,だ,67,0.0,d,a,None
19,ら,67,0.0,r,a,None
19,け,67,0.0,k,e,None
19,の,67,0.0,n,o,None
19,ま,67,0.0,m,a,None
19,ち,69,2.0,ch,i,None
19,に,69,2.0,n,i,None
19,ひ,67,0.0,h,i,None
19,び,69,2.0,b,i,None
19,け,69,2.0,k,e,None
19,こ,69,2.0,k,o,None
19,の,67,0.0,n,o,None
19,こ,69,2.0,k,o,None
19,ど,71,4.0,d,o,None
19,お,71,4.0,None,o,None
19,み,69,2.0,m,i,None
19,え,67,0.0,None,e,None
19,や,69,2.0,y,a,None
19,か,71,4.0,k,a,None
19,ざ,67,0.0,z,a,None
19,り,69,2.0,r,i,None
19,ぜ,71,4.0,z,e,None
19,ん,72,5.0,None,None,N
19,ぶ,71,4.0,b,u,None
19,す,69,2.0,s,u,None
19,て,67,0.0,t,e,None
19,て,67,0.0,t,e,None
19,か,62,-5.0,k,a,None
19,け,67,0.0,k,e,None
19,ぬ,67,0.0,n,u,None
19,け,69,2.0,k,e,None
19,ろ,66,-1.0,r,o,None
19,こ,62,-5.0,k,o,None
19,ん,71,4.0,None,None,N
19,な,69,2.0,n,a,None
19,ん,67,0.0,None,None,N
19,ば,67,0.0,b,a,None
19,っ,67,0.0,b,a,None
19,か,67,0.0,k,a,None
19,の,67,0.0,n,o,None
19,ひ,67,0.0,h,i,None
19,び,69,2.0,b,i,None
19,お,69,2.0,None,o,None
19,こ,67,0.0,k,o,None
19,え,69,2.0,None,e,None
19,な,69,2.0,n,a,None
19,きゃ,69,2.0,ky,a,None
19,と,71,4.0,t,o,None
19,ど,72,5.0,d,o,None
19,か,71,4.0,k,a,None
19,な,71,4.0,n,a,None
19,い,71,4.0,n,a,None
19,み,69,2.0,m,i,None
19,っ,67,0.0,None,None,cl
19,と,69,2.0,t,o,None
19,も,71,4.0,m,o,None
19,な,67,0.0,n,a,None
19,い,67,0.0,n,a,None
19,じ,69,2.0,j,i,None
19,ぶ,71,4.0,b,u,None
19,ん,72,5.0,None,None,N
19,で,71,4.0,d,e,None
19,も,64,-3.0,m,o,None
19,い,66,-1.0,None,i,None
19,い,66,-1.0,None,i,None
19,じゃ,67,0.0,j,a,None
19,ん,67,0.0,j,a,None
19,は,62,-5.0,w,a,None
19,し,71,4.0,sh,i,None
19,れ,69,2.0,r,e,None
19,が,71,4.0,g,a,None
19,む,69,2.0,m,u,None
19,しゃ,62,-5.0,sh,a,None
19,ら,66,-1.0,r,a,None
19,に,64,-3.0,n,i,None
19,は,62,-5.0,w,a,None
19,し,71,4.0,sh,i,None
19,れ,69,2.0,r,e,None
19,あ,71,4.0,None,a,None
19,の,69,2.0,n,o,None
19,ゆ,62,-5.0,y,u,None
19,め,72,5.0,m,e,None
19,え,71,4.0,None,e,None
20,ぶ,67,3.0,b,u,None
20,き,69,5.0,k,i,None
20,よ,69,5.0,y,o,None
20,お,71,7.0,None,o,None
20,な,72,8.0,n,a,None
20,い,72,8.0,None,i,None
20,い,67,3.0,None,i,None
20,か,67,3.0,k,a,None
20,た,71,7.0,t,a,None
20,が,72,8.0,g,a,None
20,す,65,1.0,s,u,None
20,き,64,0.0,k,i,None
20,す,65,1.0,s,u,None
20,き,64,0.0,k,i,None
20,ね,60,-4.0,n,e,None
20,き,65,1.0,k,i,None
20,す,64,0.0,s,u,None
20,き,65,1.0,k,i,None
20,す,64,0.0,s,u,None
20,ご,60,-4.0,g,o,None
20,う,60,-4.0,g,o,None
20,し,62,-2.0,sh,i,None
20,て,60,-4.0,t,e,None
20,こ,55,-9.0,k,o,None
20,い,60,-4.0,None,i,None
20,わ,59,-5.0,w,a,None
20,しょ,60,-4.0,sh,o,None
20,お,59,-5.0,None,o,None
20,せ,60,-4.0,s,e,None
20,つ,59,-5.0,ts,u,None
20,よ,60,-4.0,y,o,None
20,り,65,1.0,r,i,None
20,き,64,0.0,k,i,None
20,せ,55,-9.0,s,e,None
20,わ,60,-4.0,w,a,None
20,の,59,-5.0,n,o,None
20,や,60,-4.0,y,a,None
20,け,59,-5.0,k,e,None
20,る,60,-4.0,r,u,None
20,み,59,-5.0,m,i,None
20,ら,60,-4.0,r,a,None
20,く,67,3.0,k,u,None
20,る,67,3.0,r,u,None
20,な,67,3.0,n,a,None
20,や,69,5.0,y,a,None
20,っ,64,0.0,None,None,cl
20,か,60,-4.0,k,a,None
20,い,60,-4.0,None,i,None
20,ご,59,-5.0,g,o,None
20,と,60,-4.0,t,o,None
20,さ,57,-7.0,s,a,None
20,き,57,-7.0,k,i,None
20,よ,65,1.0,y,o,None
20,み,64,0.0,m,i,None
20,し,65,1.0,sh,i,None
20,こ,64,0.0,k,o,None
20,お,60,-4.0,None,o,None
20,れ,60,-4.0,r,e,None
20,ん,60,-4.0,r,e,None
20,そ,60,-4.0,s,o,None
20,も,60,-4.0,m,o,None
20,そ,60,-4.0,s,o,None
20,ぼ,63,-1.0,b,o,None
20,そ,62,-2.0,s,o,None
20,う,60,-4.0,None,u,None
20,し,62,-2.0,sh,i,None
20,そ,60,-4.0,s,o,None
20,ほ,60,-4.0,h,o,None
20,お,60,-4.0,None,o,None
20,か,60,-4.0,k,a,None
20,ご,59,-5.0,g,o,None
20,あ,60,-4.0,None,a,None
20,と,65,1.0,t,o,None
20,しょ,60,-4.0,sh,o,None
20,ん,60,-4.0,sh,o,None
20,く,55,-9.0,k,u,None
20,る,60,-4.0,r,u,None
20,く,59,-5.0,k,u,None
20,る,60,-4.0,r,u,None
20,ら,60,-4.0,r,a,None
20,く,60,-4.0,k,u,None
20,が,59,-5.0,g,a,None
20,き,60,-4.0,k,i,None
20,ちょ,67,3.0,ch,o,None
20,お,67,3.0,None,o,None
20,く,67,3.0,k,u,None
20,で,69,5.0,d,e,None
20,で,64,0.0,d,e,None
20,こ,60,-4.0,k,o,None
20,れ,59,-5.0,r,e,None
20,え,60,-4.0,None,e,None
20,しょ,60,-4.0,sh,o,None
20,ん,60,-4.0,sh,o,None
20,ら,57,-7.0,r,a,None
20,ぶ,57,-7.0,b,u,None
20,で,65,1.0,d,e,None
20,い,64,0.0,None,i,None
20,き,65,1.0,k,i,None
20,ま,64,0.0,m,a,None
20,しょ,60,-4.0,sh,o,None
20,お,59,-5.0,None,o,None
20,ち,60,-4.0,ch,i,None
20,つ,59,-5.0,ts,u,None
20,け,60,-4.0,k,e,None
20,も,59,-5.0,m,o,None
20,ち,60,-4.0,ch,i,None
20,つ,59,-5.0,ts,u,None
20,け,60,-4.0,k,e,None
20,れ,58,-6.0,r,e,None
20,ぼ,60,-4.0,b,o,None
20,りゅ,62,-2.0,ry,u,None
20,しょ,60,-4.0,sh,o,None
20,ん,60,-4.0,sh,o,None
20,つ,62,-2.0,ts,u,None
20,ん,60,-4.0,None,None,N
20,つ,62,-2.0,ts,u,None
20,ん,67,3.0,None,None,N
20,で,62,-2.0,d,e,None
20,れ,60,-4.0,r,e,None
20,で,62,-2.0,d,e,None
20,れ,67,3.0,r,e,None
20,こ,59,-5.0,k,o,None
20,い,60,-4.0,None,i,None
20,ぬ,60,-4.0,n,u,None
20,み,55,-9.0,m,i,None
20,た,62,-2.0,t,a,None
20,い,64,0.0,None,i,None
20,な,64,0.0,n,a,None
20,え,64,0.0,None,e,None
20,が,62,-2.0,g,a,None
20,お,62,-2.0,None,o,None
20,が,57,-7.0,g,a,None
20,に,57,-7.0,n,i,None
20,く,60,-4.0,k,u,None
20,ら,59,-5.0,r,a,None
20,て,62,-2.0,t,e,None
20,い,57,-7.0,None,i,None
20,じ,64,0.0,j,i,None
20,め,62,-2.0,m,e,None
20,ちゃ,62,-2.0,ch,a,None
20,う,62,-2.0,ch,a,None
20,か,57,-7.0,k,a,None
20,わ,67,3.0,w,a,None
20,い,67,3.0,None,i,None
20,く,69,5.0,k,u,None
20,っ,69,5.0,k,u,None
20,て,67,3.0,t,e,None
20,あ,60,-4.0,None,a,None
20,か,59,-5.0,k,a,None
20,ら,60,-4.0,r,a,None
20,さ,67,3.0,s,a,None
20,ま,67,3.0,m,a,None
20,で,67,3.0,d,e,None
20,ろ,67,3.0,r,o,None
20,こ,67,3.0,k,o,None
20,つ,67,3.0,ts,u,None
20,な,69,5.0,n,a,None
20,あ,71,7.0,None,a,None
20,い,72,8.0,None,i,None
20,お,71,7.0,None,o,None
20,つ,69,5.0,ts,u,None
20,た,72,8.0,t,a,None
20,え,71,7.0,None,e,None
20,て,69,5.0,t,e,None
20,よ,67,3.0,y,o,None
20,ぶ,67,3.0,b,u,None
20,き,69,5.0,k,i,None
20,よ,69,5.0,y,o,None
20,お,71,7.0,None,o,None
20,な,72,8.0,n,a,None
20,い,72,8.0,None,i,None
20,い,67,3.0,None,i,None
20,か,67,3.0,k,a,None
20,た,71,7.0,t,a,None
20,が,72,8.0,g,a,None
20,す,64,0.0,s,u,None
20,き,65,1.0,k,i,None
20,す,64,0.0,s,u,None
20,き,65,1.0,k,i,None
20,す,64,0.0,s,u,None
20,ご,69,5.0,g,o,None
20,う,69,5.0,g,o,None
20,い,67,3.0,None,i,None
20,ん,67,3.0,None,i,None
20,に,69,5.0,n,i,None
20,む,67,3.0,m,u,None
20,ち,67,3.0,ch,i,None
20,こ,67,3.0,k,o,None
20,く,67,3.0,k,u,None
20,む,67,3.0,m,u,None
20,け,67,3.0,k,e,None
20,っ,67,3.0,k,e,None
20,せ,67,3.0,s,e,None
20,き,69,5.0,k,i,None
20,で,71,7.0,d,e,None
20,ま,71,7.0,m,a,None
20,い,72,8.0,None,i,None
20,に,71,7.0,n,i,None
20,ち,69,5.0,ch,i,None
20,た,69,5.0,t,a,None
20,べ,72,8.0,b,e,None
20,ちゃ,71,7.0,ch,a,None
20,う,71,7.0,ch,a,None
20,か,69,5.0,k,a,None
20,ら,67,3.0,r,a,None
20,い,67,3.0,None,i,None
20,と,69,5.0,t,o,None
20,し,69,5.0,sh,i,None
20,く,71,7.0,k,u,None
20,て,72,8.0,t,e,None
20,か,72,8.0,k,a,None
20,わ,67,3.0,w,a,None
20,い,67,3.0,None,i,None
20,く,71,7.0,k,u,None
20,て,72,8.0,t,e,None
20,す,64,0.0,s,u,None
20,き,65,1.0,k,i,None
20,す,64,0.0,s,u,None
20,き,65,1.0,k,i,None
20,す,64,0.0,s,u,None
20,ね,60,-4.0,n,e,None
20,き,65,1.0,k,i,None
20,す,64,0.0,s,u,None
20,き,65,1.0,k,i,None
20,す,64,0.0,s,u,None
20,ぜ,67,3.0,z,e,None
20,ん,67,3.0,None,None,N
20,りょ,67,3.0,ry,o,None
20,く,60,-4.0,k,u,None
