song,lyric,dur,BPM,consonant,vowel,special
19,よ,1.0,184,y,o,None
19,い,4.5,184,None,i,None
19,や,0.5,184,y,a,None
19,っ,0.5,184,None,None,cl
19,と,1.5,184,t,o,None
19,み,1.5,184,m,i,None
19,つ,1.0,184,ts,u,None
19,け,1.0,184,k,e,None
19,た,1.0,184,t,a,None
19,き,1.5,184,k,i,None
19,も,0.5,184,m,o,None
19,ち,2.5,184,ch,i,None
19,ほ,1.0,184,h,o,None
19,ん,1.0,184,None,None,N
19,ね,1.0,184,n,e,None
19,と,0.5,184,t,o,None
19,い,0.5,184,None,i,None
19,う,0.5,184,None,u,None
19,な,0.5,184,n,a,None
19,の,1.0,184,n,o,None
19,ほ,0.5,184,h,o,None
19,ん,1.0,184,None,None,N
19,も,0.5,184,m,o,None
19,の,1.0,184,n,o,None
19,の,0.5,184,n,o,None
19,こ,1.5,184,k,o,None
19,こ,0.5,184,k,o,None
19,ろ,1.5,184,r,o,None
19,だ,1.0,184,d,a,None
19,き,1.0,184,k,i,None
19,し,1.5,184,sh,i,None
19,め,0.5,184,m,e,None
19,て,1.5,184,t,e,None
19,ふ,1.0,184,f,u,None
19,み,1.0,184,m,i,None
19,だ,1.0,184,d,a,None
19,せ,1.5,184,s,e,None
19,あ,0.5,184,None,a,None
19,す,0.5,184,s,u,None
19,え,1.0,184,None,e,None
19,の,0.5,184,n,o,None
19,い,1.0,184,None,i,None
19,ず,0.5,184,z,u,None
19,だ,1.0,184,d,a,None
19,ら,1.0,184,r,a,None
19,け,1.0,184,k,e,None
19,の,1.0,184,n,o,None
19,ま,1.0,184,m,a,None
19,ち,0.5,184,ch,i,None
19,に,1.5,184,n,i,None
19,ひ,0.5,184,h,i,None
19,び,1.0,184,b,i,None
19,け,1.0,184,k,e,None
19,こ,1.0,184,k,o,None
19,の,1.0,184,n,o,None
19,こ,1.0,184,k,o,None
19,ど,0.5,184,d,o,None
19,お,1.5,184,None,o,None
19,み,0.5,184,m,i,None
19,え,1.0,184,None,e,None
19,や,0.5,184,y,a,None
19,か,0.5,184,k,a,None
19,ざ,1.0,184,z,a,None
19,り,0.5,184,r,i,None
19,ぜ,0.5,184,z,e,None
19,ん,1.0,184,None,None,N
19,ぶ,1.0,184,b,u,None
19,す,1.0,184,s,u,None
19,て,1.0,184,t,e,None
19,て,1.0,184,t,e,None
19,か,0.5,184,k,a,None
19,け,0.5,184,k,e,None
19,ぬ,0.5,184,n,u,None
19,け,0.5,184,k,e,None
19,ろ,1.0,184,r,o,None
19,こ,0.5,184,k,o,None
19,ん,1.0,184,None,None,N
19,な,0.5,184,n,a,None
19,ん,1.0,184,None,None,N
19,ば,0.5,184,b,a,None
19,っ,0.5,184,None,None,cl
19,か,1.0,184,k,a,None
19,の,1.0,184,n,o,None
19,ひ,1.0,184,h,i,None
19,び,0.5,184,b,i,None
19,お,1.5,184,None,o,None
19,こ,0.5,184,k,o,None
19,え,1.0,184,None,e,None
19,な,1.0,184,n,a,None
19,きゃ,1.0,184,ky,a,None
19,と,1.0,184,t,o,None
19,ど,1.0,184,d,o,None
19,か,0.5,184,k,a,None
19,な,0.75,184,n,a,None
19,い,0.75,184,None,i,None
19,み,0.5,184,m,i,None
19,っ,1.0,184,None,None,cl
19,と,0.5,184,t,o,None
19,も,0.5,184,m,o,None
19,な,0.5,184,n,a,None
19,い,0.5,184,None,i,None
19,じ,0.5,184,j,i,None
19,ぶ,0.5,184,b,u,None
19,ん,1.0,184,None,None,N
19,で,1.0,184,d,e,None
19,も,1.0,184,m,o,None
19,い,0.5,184,None,i,None
19,い,0.5,184,None,i,None
19,じゃ,1.0,184,j,a,None
19,ん,1.0,184,None,None,N
19,は,0.5,184,w,a,None
19,し,0.5,184,sh,i,None
19,れ,1.0,184,r,e,None
19,が,0.5,184,g,a,None
19,む,1.0,184,m,u,None
19,しゃ,0.5,184,sh,a,None
19,ら,0.5,184,r,a,None
19,に,2.0,184,n,i,None
19,は,0.5,184,w,a,None
19,し,0.5,184,sh,i,None
19,れ,1.0,184,r,e,None
19,あ,0.5,184,None,a,None
19,の,1.0,184,n,o,None
19,ゆ,0.5,184,y,u,None
19,め,0.5,184,m,e,None
19,え,3.0,184,None,e,None
20,ぶ,0.5,175,b,u,None
20,き,1.0,175,k,i,None
20,よ,0.5,175,y,o,None
20,お,1.0,175,None,o,None
20,な,1.0,175,n,a,None
20,い,0.5,175,None,i,None
20,い,1.0,175,None,i,None
20,か,0.5,175,k,a,None
20,た,1.0,175,t,a,None
20,が,1.25,175,g,a,None
20,す,0.5,175,s,u,None
20,き,0.5,175,k,i,None
20,す,0.5,175,s,u,None
20,き,0.5,175,k,i,None
20,ね,0.5,175,n,e,None
20,き,0.5,175,k,i,None
20,す,0.5,175,s,u,None
20,き,0.5,175,k,i,None
20,す,0.5,175,s,u,None
20,ご,0.5,175,g,o,None
20,う,0.5,175,None,u,None
20,し,0.5,175,sh,i,None
20,て,4.25,175,t,e,None
20,こ,0.5,175,k,o,None
20,い,0.5,175,None,i,None
20,わ,0.5,175,w,a,None
20,しょ,1.5,175,sh,o,None
20,お,0.5,175,None,o,None
20,せ,0.5,175,s,e,None
20,つ,0.5,175,ts,u,None
20,よ,0.5,175,y,o,None
20,り,0.5,175,r,i,None
20,き,0.5,175,k,i,None
20,せ,0.5,175,s,e,None
20,わ,0.5,175,w,a,None
20,の,0.5,175,n,o,None
20,や,1.5,175,y,a,None
20,け,0.5,175,k,e,None
20,る,0.5,175,r,u,None
20,み,0.5,175,m,i,None
20,ら,0.5,175,r,a,None
20,く,1.0,175,k,u,None
20,る,0.5,175,r,u,None
20,な,0.5,175,n,a,None
20,や,0.5,175,y,a,None
20,っ,0.5,175,None,None,cl
20,か,0.5,175,k,a,None
20,い,0.5,175,None,i,None
20,ご,1.0,175,g,o,None
20,と,1.0,175,t,o,None
20,さ,0.5,175,s,a,None
20,き,0.5,175,k,i,None
20,よ,1.0,175,y,o,None
20,み,0.5,175,m,i,None
20,し,0.5,175,sh,i,None
20,こ,0.5,175,k,o,None
20,お,0.75,175,None,o,None
20,れ,0.375,175,r,e,None
20,ん,0.375,175,None,None,N
20,そ,1.0,175,s,o,None
20,も,0.5,175,m,o,None
20,そ,1.0,175,s,o,None
20,ぼ,1.0,175,b,o,None
20,そ,0.5,175,s,o,None
20,う,0.5,175,None,u,None
20,し,0.5,175,sh,i,None
20,そ,0.75,175,s,o,None
20,ほ,1.5,175,h,o,None
20,お,0.5,175,None,o,None
20,か,0.5,175,k,a,None
20,ご,0.5,175,g,o,None
20,あ,0.5,175,None,a,None
20,と,1.0,175,t,o,None
20,しょ,0.25,175,sh,o,None
20,ん,0.25,175,None,None,N
20,く,0.5,175,k,u,None
20,る,0.5,175,r,u,None
20,く,0.5,175,k,u,None
20,る,0.75,175,r,u,None
20,ら,0.5,175,r,a,None
20,く,0.5,175,k,u,None
20,が,0.5,175,g,a,None
20,き,0.5,175,k,i,None
20,ちょ,1.0,175,ch,o,None
20,お,0.5,175,None,o,None
20,く,0.5,175,k,u,None
20,で,0.5,175,d,e,None
20,で,0.5,175,d,e,None
20,こ,1.0,175,k,o,None
20,れ,1.0,175,r,e,None
20,え,0.5,175,None,e,None
20,しょ,0.375,175,sh,o,None
20,ん,0.375,175,None,None,N
20,ら,0.5,175,r,a,None
20,ぶ,0.5,175,b,u,None
20,で,1.0,175,d,e,None
20,い,0.5,175,None,i,None
20,き,0.5,175,k,i,None
20,ま,0.5,175,m,a,None
20,しょ,0.75,175,sh,o,None
20,お,0.5,175,None,o,None
20,ち,0.5,175,ch,i,None
20,つ,0.5,175,ts,u,None
20,け,0.5,175,k,e,None
20,も,0.5,175,m,o,None
20,ち,0.5,175,ch,i,None
20,つ,0.5,175,ts,u,None
20,け,0.5,175,k,e,None
20,れ,1.0,175,r,e,None
20,ぼ,1.0,175,b,o,None
20,りゅ,1.0,175,ry,u,None
20,しょ,0.625,175,sh,o,None
20,ん,0.625,175,None,None,N
20,つ,1.0,175,ts,u,None
20,ん,0.5,175,None,None,N
20,つ,1.0,175,ts,u,None
20,ん,0.75,175,None,None,N
20,で,1.0,175,d,e,None
20,れ,0.5,175,r,e,None
20,で,1.0,175,d,e,None
20,れ,0.75,175,r,e,None
20,こ,1.5,175,k,o,None
20,い,0.5,175,None,i,None
20,ぬ,1.5,175,n,u,None
20,み,0.5,175,m,i,None
20,た,1.5,175,t,a,None
20,い,0.5,175,None,i,None
20,な,1.75,175,n,a,None
20,え,1.0,175,None,e,None
20,が,0.5,175,g,a,None
20,お,1.0,175,None,o,None
20,が,1.0,175,g,a,None
20,に,0.5,175,n,i,None
20,く,1.0,175,k,u,None
20,ら,0.5,175,r,a,None
20,て,1.0,175,t,e,None
20,い,0.5,175,None,i,None
20,じ,1.0,175,j,i,None
20,め,0.5,175,m,e,None
20,ちゃ,1.0,175,ch,a,None
20,う,1.0,175,None,u,None
20,か,0.5,175,k,a,None
20,わ,1.0,175,w,a,None
20,い,0.5,175,None,i,None
20,く,0.375,175,k,u,None
20,っ,0.375,175,None,None,cl
20,て,2.25,175,t,e,None
20,あ,0.5,175,None,a,None
20,か,0.5,175,k,a,None
20,ら,0.5,175,r,a,None
20,さ,1.5,175,s,a,None
20,ま,0.5,175,m,a,None
20,で,1.0,175,d,e,None
20,ろ,1.0,175,r,o,None
20,こ,1.5,175,k,o,None
20,つ,0.5,175,ts,u,None
20,な,1.0,175,n,a,None
20,あ,1.0,175,None,a,None
20,い,1.5,175,None,i,None
20,お,0.5,175,None,o,None
20,つ,1.0,175,ts,u,None
20,た,1.0,175,t,a,None
20,え,0.75,175,None,e,None
20,て,0.5,175,t,e,None
20,よ,1.0,175,y,o,None
20,ぶ,0.5,175,b,u,None
20,き,1.0,175,k,i,None
20,よ,0.5,175,y,o,None
20,お,1.0,175,None,o,None
20,な,1.0,175,n,a,None
20,い,0.5,175,None,i,None
20,い,1.0,175,None,i,None
20,か,0.5,175,k,a,None
20,た,1.0,175,t,a,None
20,が,1.0,175,g,a,None
20,す,0.5,175,s,u,None
20,き,0.5,175,k,i,None
20,す,0.5,175,s,u,None
20,き,0.5,175,k,i,None
20,す,0.5,175,s,u,None
20,ご,0.75,175,g,o,None
20,う,0.75,175,None,u,None
20,い,0.25,175,None,i,None
20,ん,0.25,175,None,None,N
20,に,1.0,175,n,i,None
20,む,1.0,175,m,u,None
20,ち,0.5,175,ch,i,None
20,こ,1.0,175,k,o,None
20,く,1.0,175,k,u,None
20,む,0.5,175,m,u,None
20,け,0.375,175,k,e,None
20,っ,0.375,175,None,None,cl
20,せ,0.5,175,s,e,None
20,き,1.0,175,k,i,None
20,で,1.0,175,d,e,None
20,ま,0.5,175,m,a,None
20,い,1.0,175,None,i,None
20,に,0.5,175,n,i,None
20,ち,1.0,175,ch,i,None
20,た,0.5,175,t,a,None
20,べ,0.5,175,b,e,None
20,ちゃ,0.375,175,ch,a,None
20,う,0.375,175,None,u,None
20,か,0.5,175,k,a,None
20,ら,1.0,175,r,a,None
20,い,0.5,175,None,i,None
20,と,1.0,175,t,o,None
20,し,0.5,175,sh,i,None
20,く,1.0,175,k,u,None
20,て,1.0,175,t,e,None
20,か,0.5,175,k,a,None
20,わ,1.0,175,w,a,None
20,い,0.5,175,None,i,None
20,く,1.0,175,k,u,None
20,て,1.0,175,t,e,None
20,す,0.5,175,s,u,None
20,き,0.5,175,k,i,None
20,す,0.5,175,s,u,None
20,き,0.5,175,k,i,None
20,す,0.5,175,s,u,None
20,ね,0.5,175,n,e,None
20,き,0.5,175,k,i,None
20,す,0.5,175,s,u,None
20,き,0.5,175,k,i,None
20,す,0.5,175,s,u,None
20,ぜ,1.0,175,z,e,None
20,ん,0.5,175,None,None,N
20,りょ,1.0,175,ry,o,None
20,く,1.0,175,k,u,None
20,し,1.5,175,sh,i,None
20,い,0.5,175,None,i,None
20,そ,1.0,175,s,o,None
20,お,1.0,175,None,o,None
20,い,0.5,175,None,i,None
20,そ,1.0,175,s,o,None
20,が,0.5,175,g,a,None
20,ば,1.0,175,b,a,None
20,じゅ,0.5,175,j,u,None
20,ん,0.5,175,None,None,N
20,あ,0.5,175,None,a,None
20,い,0.5,175,None,i,None
20,ちゅ,0.5,175,ch,u,None
20,う,0.75,175,None,u,None
20,きょ,0.5,175,ky,o,None
20,お,0.5,175,None,o,None
20,も,0.5,175,m,o,None
20,うぃ,0.5,175,w,i,None
20,ん,1.0,175,None,None,N
20,く,1.0,175,k,u,None
20,で,1.0,175,d,e,None
20,しゅ,0.5,175,sh,u,None
20,ん,0.5,175,None,None,N
20,さ,0.5,175,s,a,None
20,つ,0.75,175,ts,u,None
20,あ,0.5,175,None,a,None
20,い,1.0,175,None,i,None
20,し,0.5,175,sh,i,None
20,て,1.0,175,t,e,None
20,る,1.0,175,r,u,None
20,の,1.0,175,n,o,None
20,さ,0.5,175,s,a,None
20,い,1.0,175,None,i,None
20,ん,5.75,175,None,None,N
21,む,1.0,172,m,u,None
21,く,1.0,172,k,u,None
21,ち,0.5,172,ch,i,None
21,な,2.0,172,n,a,None
21,は,0.5,172,w,a,None
21,あ,0.5,172,None,a,None
21,と,0.5,172,t,o,None
21,ひ,1.0,172,h,i,None
21,ら,1.0,172,r,a,None
21,い,1.0,172,None,i,None
21,た,0.5,172,t,a,None
21,ら,1.5,172,r,a,None
21,す,0.5,172,s,u,None
21,す,0.5,172,s,u,None
21,も,4.0,172,m,o,None
21,こ,1.0,172,k,o,None
21,え,1.0,172,None,e,None
21,あ,1.0,172,None,a,None
21,わ,3.0,172,w,a,None
21,せ,0.5,172,s,e,None
21,て,1.5,172,t,e,None
21,き,1.0,172,k,i,None
21,ら,1.0,172,r,a,None
21,き,0.5,172,k,i,None
21,ら,2.0,172,r,a,None
21,し,0.5,172,sh,i,None
21,て,0.5,172,t,e,None
21,い,0.5,172,None,i,None
21,る,1.0,172,r,u,None
21,じ,1.0,172,j,i,None
21,ぶ,1.0,172,b,u,None
21,ん,0.5,172,None,None,N
21,お,1.5,172,None,o,None
21,つ,0.5,172,ts,u,None
21,か,0.5,172,k,a,None
21,も,4.5,172,m,o,None
21,だ,1.0,172,d,a,None
21,い,1.0,172,None,i,None
21,す,1.0,172,s,u,None
21,き,1.0,172,k,i,None
21,な,0.5,172,n,a,None
21,こ,1.0,172,k,o,None
21,と,0.5,172,t,o,None
21,し,0.5,172,sh,i,None
21,よ,2.25,172,y,o,None
21,か,0.5,172,k,a,None
21,ち,0.5,172,ch,i,None
21,か,1.0,172,k,a,None
21,ま,0.5,172,m,a,None
21,け,1.0,172,k,e,None
21,だ,1.0,172,d,a,None
21,な,0.5,172,n,a,None
21,ん,0.5,172,None,None,N
21,て,1.5,172,t,e,None
21,か,0.5,172,k,a,None
21,ん,0.5,172,None,None,N
21,け,1.0,172,k,e,None
21,な,0.5,172,n,a,None
21,い,1.0,172,None,i,None
21,じゃ,0.5,172,j,a,None
21,な,0.5,172,n,a,None
21,い,1.5,172,None,i,None
21,さ,1.0,172,s,a,None
21,て,0.5,172,t,e,None
21,と,0.5,172,t,o,None
21,て,0.5,172,t,e,None
21,つ,1.0,172,ts,u,None
21,な,0.5,172,n,a,None
21,い,0.5,172,None,i,None
21,で,0.5,172,d,e,None
21,へ,0.5,172,None,e,None
21,い,0.5,172,None,i,None
21,ぱ,1.0,172,p,a,None
21,てぃ,0.5,172,t,i,None
21,い,0.5,172,None,i,None
21,わ,0.5,172,w,a,None
21,は,0.5,172,w,a,None
21,じ,3.0,172,j,i,None
21,ま,0.5,172,m,a,None
21,る,3.25,172,r,u,None
21,わ,0.5,172,w,a,None
21,ん,0.5,172,None,None,N
21,つ,1.0,172,ts,u,None
21,み,1.0,172,m,i,None
21,ら,0.5,172,r,a,None
21,い,0.5,172,None,i,None
21,え,1.5,172,None,e,None
21,そ,1.0,172,s,o,None
21,ず,1.0,172,z,u,None
21,っ,1.0,172,None,None,cl
21,と,1.0,172,t,o,None
21,み,1.0,172,m,i,None
21,ん,0.5,172,None,None,N
21,な,0.5,172,n,a,None
21,で,1.5,172,d,e,None
21,ぜ,0.5,172,z,e,None
21,っ,0.5,172,None,None,cl
21,た,0.5,172,t,a,None
21,い,0.5,172,None,i,None
21,あ,1.0,172,None,a,None
21,き,0.5,172,k,i,None
21,ら,1.5,172,r,a,None
21,め,1.0,172,m,e,None
21,た,1.0,172,t,a,None
21,く,1.0,172,k,u,None
21,な,1.5,172,n,a,None
21,い,1.5,172,None,i,None
21,か,0.5,172,k,a,None
21,ら,1.5,172,r,a,None
21,し,0.5,172,sh,i,None
21,ん,0.5,172,None,None,N
21,どぅ,1.0,172,d,u,None
21,ま,0.5,172,m,a,None
21,い,0.5,172,None,i,None
21,あ,0.5,172,None,a,None
21,し,0.5,172,sh,i,None
21,た,0.5,172,t,a,None
21,わ,1.5,172,w,a,None
21,き,0.5,172,k,i,None
21,っ,0.5,172,None,None,cl
21,と,1.0,172,t,o,None
21,か,0.75,172,k,a,None
21,が,0.75,172,g,a,None
21,や,0.5,172,y,a,None
21,い,1.25,172,None,i,None
21,て,0.5,172,t,e,None
21,る,1.0,172,r,u,None
21,ち,1.0,172,ch,i,None
21,か,0.5,172,k,a,None
21,ら,1.5,172,r,a,None
21,あ,0.5,172,None,a,None
21,わ,1.0,172,w,a,None
21,せ,0.5,172,s,e,None
21,て,1.5,172,t,e,None
21,と,0.5,172,t,o,None
21,き,1.0,172,k,i,None
21,め,0.5,172,m,e,None
21,き,1.0,172,k,i,None
21,さ,1.0,172,s,a,None
21,が,1.5,172,g,a,None
21,し,1.0,172,sh,i,None
21,て,1.0,172,t,e,None
21,く,1.0,172,k,u,None
21,つ,0.5,172,ts,u,None
21,か,0.5,172,k,a,None
21,み,1.0,172,m,i,None
21,と,0.5,172,t,o,None
21,ろ,0.5,172,r,o,None
21,ぷ,1.0,172,p,u,None
21,り,0.5,172,r,i,None
21,ぱ,1.0,172,p,a,None
21,ら,1.0,172,r,a,None
21,う,0.5,172,None,u,None
21,ま,0.5,172,m,a,None
21,く,0.5,172,k,u,None
21,い,0.5,172,None,i,None
21,か,0.5,172,k,a,None
21,な,0.5,172,n,a,None
21,い,1.25,172,None,i,None
21,と,0.5,172,t,o,None
21,か,2.0,172,k,a,None
21,す,0.5,172,s,u,None
21,れ,0.5,172,r,e,None
21,ち,0.5,172,ch,i,None
21,が,0.5,172,g,a,None
21,い,0.5,172,None,i,None
21,ば,0.5,172,b,a,None
21,か,1.5,172,k,a,None
21,り,0.5,172,r,i,None
21,で,2.0,172,d,e,None
21,だ,0.5,172,d,a,None
21,め,0.5,172,m,e,None
21,に,0.5,172,n,i,None
21,な,0.5,172,n,a,None
21,り,0.5,172,r,i,None
21,そ,0.5,172,s,o,None
21,お,1.0,172,None,o,None
21,な,1.0,172,n,a,None
21,と,1.0,172,t,o,None
21,き,0.5,172,k,i,None
21,わ,0.5,172,w,a,None
21,い,1.5,172,None,i,None
21,しょ,0.5,172,sh,o,None
21,に,4.0,172,n,i,None
21,ふ,0.5,172,f,u,None
21,た,0.5,172,t,a,None
21,つ,1.0,172,ts,u,None
21,お,0.5,172,None,o,None
21,り,1.0,172,r,i,None
21,の,0.5,172,n,o,None
21,ゆ,1.0,172,y,u,None
21,め,1.0,172,m,e,None
21,お,0.5,172,None,o,None
21,か,1.0,172,k,a,None
21,な,0.5,172,n,a,None
21,え,1.0,172,None,e,None
21,よ,1.0,172,y,o,None
21,お,2.25,172,None,o,None
21,え,1.25,172,None,e,None
21,が,0.5,172,g,a,None
21,お,4.0,172,None,o,None
21,う,1.0,172,None,u,None
21,け,1.25,172,k,e,None
21,と,0.5,172,t,o,None
21,ろ,5.0,172,r,o,None
21,そ,1.0,172,s,o,None
21,お,1.0,172,None,o,None
21,い,0.5,172,None,i,None
21,っ,0.5,172,None,None,cl
21,しょ,1.0,172,sh,o,None
21,に,1.0,172,n,i,None
21,う,1.0,172,None,u,None
21,た,0.5,172,t,a,None
21,い,0.5,172,None,i,None
21,た,0.75,172,t,a,None
21,い,0.75,172,None,i,None
21,ね,1.0,172,n,e,None
21,い,0.5,172,None,i,None
21,っ,0.5,172,None,None,cl
21,しょ,1.0,172,sh,o,None
21,に,1.0,172,n,i,None
21,お,1.0,172,None,o,None
21,ど,0.5,172,d,o,None
21,り,0.5,172,r,i,None
21,た,0.75,172,t,a,None
21,い,0.75,172,None,i,None
21,ぜ,0.5,172,z,e,None
21,っ,0.5,172,None,None,cl
21,た,0.5,172,t,a,None
21,い,0.5,172,None,i,None
21,あ,1.0,172,None,a,None
21,き,0.5,172,k,i,None
21,ら,1.5,172,r,a,None
21,め,1.0,172,m,e,None
21,な,0.5,172,n,a,None
21,い,1.0,172,None,i,None
21,よ,4.5,172,y,o,None
21,ご,0.5,172,g,o,None
21,う,0.5,172,None,u,None
22,さ,0.5,182,s,a,None
22,が,0.75,182,g,a,None
22,し,0.5,182,sh,i,None
22,に,0.75,182,n,i,None
22,ゆ,0.5,182,y,u,None
22,こ,5.875,182,k,o,None
22,み,0.5,182,m,i,None
22,は,0.75,182,w,a,None
22,て,0.5,182,t,e,None
22,ぬ,0.75,182,n,u,None
22,み,0.5,182,m,i,None
22,ら,2.4375,182,r,a,None
22,い,2.4375,182,None,i,None
22,な,0.5,182,n,a,None
22,ん,0.5,182,None,None,N
22,ど,0.5,182,d,o,None
22,き,1.0,182,k,i,None
22,ず,1.0,182,z,u,None
22,つ,0.5,182,ts,u,None
22,け,0.5,182,k,e,None
22,ら,1.0,182,r,a,None
22,れ,0.5,182,r,e,None
22,て,0.5,182,t,e,None
22,も,2.5,182,m,o,None
22,そ,0.5,182,s,o,None
22,の,0.5,182,n,o,None
22,い,1.0,182,None,i,None
22,た,1.0,182,t,a,None
22,み,1.0,182,m,i,None
22,の,0.5,182,n,o,None
22,ぶ,0.75,182,b,u,None
22,ん,0.75,182,None,None,N
22,だ,0.5,182,d,a,None
22,け,0.75,182,k,e,None
22,き,0.5,182,k,i,None
22,の,0.5,182,n,o,None
22,お,1.0,182,None,o,None
22,よ,1.0,182,y,o,None
22,り,0.875,182,r,i,None
22,つ,0.5,182,ts,u,None
22,な,0.5,182,n,a,None
22,っ,1.375,182,None,None,cl
22,て,0.5,182,t,e,None
22,る,2.0,182,r,u,None
22,ぼ,0.5,182,b,o,None
22,く,0.5,182,k,u,None
22,た,0.5,182,t,a,None
22,ち,1.0,182,ch,i,None
22,わ,0.75,182,w,a,None
22,ひ,0.5,182,h,i,None
22,と,0.5,182,t,o,None
22,り,1.0,182,r,i,None
22,な,0.5,182,n,a,None
22,ん,0.5,182,None,None,N
22,か,0.75,182,k,a,None
22,じゃ,0.5,182,j,a,None
22,な,0.75,182,n,a,None
22,い,0.75,182,None,i,None
22,か,0.5,182,k,a,None
22,ん,0.5,182,None,None,N
22,じ,1.0,182,j,i,None
22,て,1.0,182,t,e,None
22,く,1.0,182,k,u,None
22,れ,0.5,182,r,e,None
22,る,1.5,182,r,u,None
22,な,0.5,182,n,a,None
22,ら,0.75,182,r,a,None
22,も,0.5,182,m,o,None
22,お,0.5,182,None,o,None
22,い,1.0,182,None,i,None
22,ち,1.0,182,ch,i,None
22,ど,1.0,182,d,o,None
22,わ,0.5,182,w,a,None
22,ら,0.5,182,r,a,None
22,っ,0.5,182,None,None,cl
22,て,1.375,182,t,e,None
22,ほ,0.5,182,h,o,None
22,し,1.0,182,sh,i,None
22,い,1.0,182,None,i,None
22,い,0.5,182,None,i,None
22,ま,1.0,182,m,a,None
22,で,0.5,182,d,e,None
22,き,0.5,182,k,i,None
22,る,0.5,182,r,u,None
22,こ,1.0,182,k,o,None
22,と,1.0,182,t,o,None
22,ひ,0.375,182,h,i,None
22,っ,0.375,182,None,None,cl
22,し,0.5,182,sh,i,None
22,に,0.5,182,n,i,None
22,や,0.5,182,y,a,None
22,る,1.0,182,r,u,None
22,し,0.5,182,sh,i,None
22,か,1.0,182,k,a,None
22,な,1.0,182,n,a,None
22,い,0.5,182,None,i,None
22,ん,0.5,182,None,None,N
22,だ,1.0,182,d,a,None
22,よ,1.0,182,y,o,None
22,そ,0.5,182,s,o,None
22,れ,1.25,182,r,e,None
22,が,0.5,182,g,a,None
22,い,1.375,182,None,i,None
22,き,0.5,182,k,i,None
22,る,0.625,182,r,u,None
22,っ,0.625,182,None,None,cl
22,て,0.5,182,t,e,None
22,ゆ,0.75,182,y,u,None
22,こ,0.5,182,k,o,None
22,と,4.375,182,t,o,None
22,さ,0.5,182,s,a,None
22,が,0.75,182,g,a,None
22,し,0.5,182,sh,i,None
22,に,0.75,182,n,i,None
22,ゆ,0.5,182,y,u,None
22,こ,2.875,182,k,o,None
22,ど,0.5,182,d,o,None
22,ん,1.0,182,None,None,N
22,な,0.5,182,n,a,None
22,に,1.0,182,n,i,None
22,は,1.0,182,w,a,None
22,て,1.0,182,t,e,None
22,て,1.0,182,t,e,None
22,も,0.5,182,m,o,None
22,し,0.5,182,sh,i,None
22,ん,0.75,182,None,None,N
22,じ,0.5,182,j,i,None
22,て,1.0,182,t,e,None
22,ゆ,0.5,182,y,u,None
22,こ,2.875,182,k,o,None
22,そ,0.5,182,s,o,None
22,だ,0.75,182,d,a,None
22,て,0.5,182,t,e,None
22,て,0.5,182,t,e,None
22,き,0.5,182,k,i,None
22,た,0.75,182,t,a,None
22,お,0.75,182,None,o,None
22,も,1.0,182,m,o,None
22,い,1.25,182,None,i,None
22,げ,0.375,182,g,e,None
22,ん,0.375,182,None,None,N
22,か,0.375,182,k,a,None
22,い,0.375,182,None,i,None
22,こ,1.5,182,k,o,None
22,え,1.5,182,None,e,None
22,て,0.75,182,t,e,None
22,は,1.0,182,w,a,None
22,し,1.0,182,sh,i,None
22,り,1.0,182,r,i,None
22,ぬ,0.625,182,n,u,None
22,い,0.625,182,None,i,None
22,て,1.25,182,t,e,None
22,や,0.375,182,y,a,None
22,っ,0.375,182,None,None,cl
22,と,0.5,182,t,o,None
22,そ,1.0,182,s,o,None
22,の,1.0,182,n,o,None
22,さ,1.0,182,s,a,None
22,き,0.5,182,k,i,None
22,に,1.875,182,n,i,None
22,み,1.0,182,m,i,None
22,え,1.0,182,None,e,None
22,る,1.0,182,r,u,None
22,み,0.5,182,m,i,None
22,ら,0.5,182,r,a,None
22,い,0.5,182,None,i,None
22,お,1.0,182,None,o,None
22,ゆ,0.5,182,y,u,None
22,め,0.5,182,m,e,None
22,と,0.75,182,t,o,None
22,よ,0.5,182,y,o,None
22,ぶ,1.0,182,b,u,None
22,ん,1.0,182,None,None,N
22,だ,4.875,182,d,a,None
22,ふ,0.5,182,f,u,None
22,ま,0.5,182,m,a,None
22,れ,0.5,182,r,e,None
22,て,0.5,182,t,e,None
22,お,0.5,182,None,o,None
22,ら,1.0,182,r,a,None
22,れ,0.75,182,r,e,None
22,て,0.75,182,t,e,None
22,き,0.875,182,k,i,None
22,ず,1.25,182,z,u,None
22,つ,0.5,182,ts,u,None
22,け,0.5,182,k,e,None
22,ら,0.5,182,r,a,None
22,れ,3.25,182,r,e,None
22,そ,0.5,182,s,o,None
22,れ,0.5,182,r,e,None
22,で,0.5,182,d,e,None
22,も,0.5,182,m,o,None
22,は,0.5,182,w,a,None
22,な,0.75,182,n,a,None
22,さ,1.0,182,s,a,None
22,な,1.0,182,n,a,None
22,か,0.4375,182,k,a,None
22,っ,0.4375,182,None,None,cl
22,た,1.0,182,t,a,None
22,ゆ,0.5,182,y,u,None
22,め,0.5,182,m,e,None
22,で,0.5,182,d,e,None
22,しょ,4.375,182,sh,o,None
22,つ,0.5,182,ts,u,None
22,よ,0.5,182,y,o,None
22,い,0.5,182,None,i,None
22,ま,0.5,182,m,a,None
22,な,0.5,182,n,a,None
22,ざ,0.75,182,z,a,None
22,し,1.0,182,sh,i,None
22,で,1.0,182,d,e,None
